Samples	1	2	3	4	5	6	7	8	9	10-11	12-13	14-15	16-17	18-19	20-21	22-23	24-25	26-27	28-29	30-31	32-33	34-35	36-37	38-39	40-41	42-43	44-45	46-47	48-49	50-51	52-53	54-55	56-57	58-59	60-61	62-63	64-65	66-67	68-69	70-71	72-73	74-75	76-77	78-79	80-81	82-83	84-85	86-87	88-89	90-91	92-93	94-95	96-97	98-99	100-101	102-103	104-105	106-107	108-109	110-111	112-113	114-115	116-117	118-119	120-121	122-123	124-125	126
s.245.Healthy.lessthan5.Oral.Swab.2.2134.21_R1	29.388897309953588	29.38892956083968	31.38139790390741	32.18371824765885	32.68297593976394	36.65291058871843	36.837129800141255	37.147403749918034	37.29489780231712	37.29341748664545	37.3247422347929	37.33329785735863	37.320904916862595	37.33028347453846	37.326745552334046	37.33344836149372	37.32834680882857	37.31262503937296	37.294840825751685	37.28898621489626	37.280369853161716	37.277927923569706	37.27081340044477	37.26014676067883	37.253919499033934	37.24940977542232	37.2380406258849	37.2244675795079	37.20772022170515	37.18712274341971	37.164101656908215	37.127055158420994	37.10386266562893	37.07869896559691	37.05091973625387	37.04181083058281	37.030360932787865	37.02567586008809	37.01026963546257	36.994050943277756	36.980640335356405	36.95293249552761	36.95777939607709	36.93566882562809	36.92557668530735	36.91092308572932	36.8896043234512	36.855826067897524	36.81877602282215	36.80105975372495	36.781717892467945	36.754262047342145	36.73704151302138	36.618328446481364	36.636158404001705	36.64725095922404	36.61196741150561	36.60729700463547	36.60701307190223	36.5713937158671	36.578626795623386	36.55914981167447	36.55440494983692	36.54898238176091	36.49983706196491	36.414771031111776	36.45421420907513	34.74511429005062
s.245.Healthy.lessthan5.Oral.Swab.2.2134.21_R2	32.36386094707952	32.506568967982396	32.59322817394408	32.56803378172816	32.562471578906624	36.70337355018829	36.64066815235749	36.68956049567461	36.76357197914013	36.747777645190794	36.74224070556339	36.749423515411074	36.727169866492076	36.72221236778481	36.72880874902038	36.72903343019349	36.731760242612665	36.72899849173356	36.73321045745732	36.73506542092244	36.729234998231576	36.726045385596976	36.72724500882422	36.724459698288015	36.734154913457395	36.734142745361744	36.7152282555907	36.71643549481576	36.705949102799394	36.69661966888777	36.693962374088024	36.655832886383315	36.65607735638332	36.66814649897013	36.668620153120926	36.58655967498494	36.63670641775049	36.64087562857637	36.636259943391885	36.61640031752323	36.6038888378899	36.584268725309784	36.60193532672128	36.5931039707949	36.576407329159935	36.565667706933475	36.543328909967116	36.434820024260866	36.475584938975786	36.494674283332756	36.490323535121995	36.4559562640384	36.4317067552885	36.41165145770484	36.40299490202393	36.36162789570929	36.31847489841485	36.293207577107054	36.203458990341296	36.21248409281079	36.20799072742163	36.148983388199184	36.152362891290544	36.124954819562184	36.06396779728127	36.054067225471954	36.12910144559886	34.408976228716305
NS.2.134_R1	31.343098536002827	32.11411124461874	32.610050421654776	32.831693769534695	33.119811324231875	37.016498533054204	37.17588882909713	37.2075553237601	37.309733811995045	37.29524818290382	37.33696215058678	37.33212869316506	37.31344724892375	37.32931689346582	37.328193187179345	37.33591492451495	37.336820708262074	37.31329060270095	37.29018850990741	37.286953765406615	37.28026036445126	37.263621310520726	37.24356792665587	37.23870761973815	37.231321944661495	37.23901588491776	37.221518509297475	37.20240283555884	37.17465800524458	37.1413976278906	37.10793982467857	37.07000067075471	37.04017587159974	37.011093569255955	36.97511838849433	36.964208441112454	36.945086019106654	36.934028860949596	36.91854215696985	36.89859932606373	36.88596640240785	36.85882206043714	36.85307860835121	36.83419553326544	36.82015307760648	36.81147639980513	36.78501996383743	36.750252194356754	36.71453311202863	36.686697998739426	36.675887875420216	36.639047577123016	36.622191851366104	36.511739563383045	36.510443036259474	36.527380422990454	36.4855920285126	36.478792446877044	36.48504924197321	36.42846759575213	36.454646320830825	36.42989311148203	36.4221202174301	36.40897564344455	36.35513662725102	36.26710190016931	36.292915199229846	34.0382504587534
NS.2.134_R2	32.62684473963555	32.7111572654361	32.780536798962075	32.740870289555936	32.753432395176034	36.947986082443826	36.839554645574104	36.90227763607949	36.92680751312143	36.930127030872214	36.925595347791464	36.93027676623224	36.92058543300703	36.92925027274872	36.93451312511057	36.93375339093	36.931666310373295	36.92675038332253	36.92217124565076	36.922383178775725	36.915004220233534	36.90786575971575	36.905305434987895	36.90285580576352	36.901453895138616	36.90755901233964	36.88293291155521	36.88386718563294	36.874369647799966	36.86239590918207	36.85912733799506	36.8111976341154	36.81326213279942	36.82238426499524	36.822142166168334	36.742298858150896	36.7814270122155	36.790830692350795	36.78130275279389	36.76353808013967	36.75079018034801	36.739349571637256	36.748931950073406	36.742234645971365	36.730743914763906	36.734089432067634	36.70989867154765	36.608120072332255	36.64941678570326	36.65698644663672	36.657290925431404	36.624540078111075	36.59807398892775	36.581563345716354	36.56639709747124	36.54548062301527	36.499145214806425	36.481299111964326	36.39841817783406	36.40512685256438	36.40210024654501	36.34774729440501	36.341228180190676	36.312426897331946	36.2557675151602	36.25384211877841	36.288467918364255	33.991005255397646
NRO.1.11_R1	26.5187501363448	28.520624163102656	28.19799030367752	31.1441598199937	32.38903403477753	36.61778580206579	36.756873076239856	36.99401433360377	37.18307703974411	37.180896042417004	37.24945176406793	37.23021078645756	37.24895313167116	37.26258189777413	37.27008112125805	37.26376303326397	37.26446683211567	37.23056554263151	37.20974348479639	37.20156539408061	37.1921339700592	37.18472200724472	37.16526240132222	37.15287815681697	37.14394003651539	37.135933750967226	37.119181557155564	37.0916993524224	37.0607444121069	37.02665952802383	36.9927496791659	36.945965679558725	36.90887771329663	36.87725575546885	36.83559835726066	36.82680713868788	36.803905150251545	36.78667521628857	36.7649936433122	36.737981548024116	36.72376363595826	36.695623030397655	36.68587117506854	36.66508058885052	36.64393599718368	36.633088645675095	36.609228646149454	36.5679354121163	36.5234179539014	36.488000264352735	36.473951573899434	36.43578400045793	36.428663771198174	36.307091428282845	36.31223526287006	36.310165275670215	36.2624625557574	36.26063602308077	36.25059856088628	36.205222928112285	36.21627681182285	36.19383691290861	36.18738015289604	36.1697139589285	36.108997240904	36.01990289674815	36.04926907930536	33.819771786419956
NRO.1.11_R2	31.946286902692922	32.136829923761184	32.23099249662125	32.1954607830814	32.1589806291702	36.18630880096568	36.11259015637321	36.174618987713906	36.27223666755658	36.27984288924232	36.27879108653038	36.29966612405767	36.28195480520614	36.295465146114886	36.292103013297904	36.29823775000442	36.291436611875966	36.29466214019257	36.30064365131884	36.295542018609375	36.28913199526715	36.28461365858017	36.28194233919702	36.272476335944155	36.27868707843589	36.27564375946545	36.24958872841841	36.249052654676355	36.23968880975667	36.227981488370155	36.217359625926655	36.1808744036199	36.178142153448725	36.18739429164504	36.182899405337615	36.09364648438671	36.128193700128115	36.132905069354656	36.130031600694146	36.09768461634917	36.07899361316937	36.05915823692428	36.08051929663181	36.07202720554992	36.063670870562476	36.056056314887755	36.02968981038281	35.924180517603844	35.96162704083407	35.96925693422994	35.960341903775635	35.918080113529996	35.890359146118314	35.86846341677743	35.855690903837974	35.82569075109478	35.773719823104116	35.752751375034144	35.660499664808796	35.66776030462796	35.66708749314889	35.59821999202768	35.59552704852236	35.559474973712895	35.49823450846584	35.501815752340754	35.55209795355522	33.306600167461504
s.245.Healthy.lessthan5.Oral.Swab.1.1897.68_R1	28.78563004944738	31.234914222331952	32.1250916555586	32.65621874107221	32.89193184929029	36.65104873353091	36.87621445946158	36.920094255107905	37.204309657418925	37.227451986659865	37.250779305349695	37.203114685253134	37.186715892756844	37.228725280971375	37.25326435514394	37.29318291503091	37.30914422239909	37.302052711549976	37.284358992911464	37.28804013375931	37.290558750187415	37.2859888394672	37.275718347427386	37.270903124434405	37.267000815904055	37.27864955201971	37.268277716969855	37.25181648566947	37.23124363110413	37.202938348879655	37.17181923974189	37.14137219607233	37.11488978114532	37.091730747603044	37.05961097515039	37.04799652962252	37.038132962101436	37.035125197553725	37.017145138944564	37.004057225879336	36.99180291804778	36.96126431569434	36.965808617303686	36.945503499333746	36.940973645999506	36.9271084325932	36.9013271104013	36.8694320490532	36.82857551684003	36.806391517541385	36.797186752775886	36.751688699918326	36.74137377220677	36.63879227266203	36.6514387530851	36.65549705383379	36.60976305204707	36.602828850809615	36.600009981053596	36.562628937468155	36.572463480212924	36.56081525714367	36.545834630965096	36.53684729221705	36.48373274294799	36.39143660854082	36.43589730867039	34.61378612957844
s.245.Healthy.lessthan5.Oral.Swab.1.1897.68_R2	32.649330121876716	32.768218663495986	32.837905979112605	32.80535977091145	32.80622504414012	37.06512299933539	36.983838038753795	37.04353219450447	37.07823711022611	37.075545439152265	37.07428109594313	37.078069277056755	37.06687070207225	37.06716869918851	37.067792665615904	37.069561254258296	37.06632244705237	37.063053056913354	37.066347062583866	37.07274747373785	37.06313734646062	37.06035840213872	37.058759013767364	37.06144634579221	37.0649249354819	37.066168235371315	37.04661303507905	37.05015068324259	37.038897382912246	37.03457002999278	37.02667647468471	36.989392404200395	36.99142801891313	37.00367987937389	37.00580164958972	36.921020853413346	36.96797900297625	36.968406986429684	36.96462063054032	36.95223652572837	36.933235539068214	36.91807643850367	36.927960880127785	36.92380170372208	36.911110071988865	36.8974770842765	36.87664667436436	36.77699394750492	36.81170124962206	36.82927858986663	36.821396189631606	36.79033759059098	36.764156480895174	36.742085557302474	36.73121154340147	36.70124631374832	36.65518484166836	36.63362320274764	36.546111733633424	36.54966507033725	36.552932856111696	36.49658605710717	36.48882779529248	36.45302341126235	36.40862893586561	36.408991085186116	36.4540313424996	34.559460634284356
s.245.Healthy.lessthan5.Oral.Swab.1.1897.135_R1	29.66119072253837	31.68201414036903	32.273867908260044	32.554924987066734	32.52916709777548	36.62946887394378	37.03839799965511	37.30605104328333	37.39500517330574	37.435748404897396	37.42511424383514	37.44923952405587	37.4575181065701	37.45995559579239	37.457635799275735	37.45690291429557	37.45688394550785	37.4357777202966	37.419011036385584	37.41399292981549	37.40726590791516	37.405026728746336	37.397505904880255	37.388708523081306	37.379335159930704	37.37564028940066	37.36467266563908	37.35033278366277	37.334501915783335	37.312683115780004	37.296169128359864	37.26529228427294	37.247687464734774	37.22403036377538	37.195661697624566	37.19482731945377	37.18502787329128	37.179577907683935	37.162207289973715	37.148149096088964	37.13816065826468	37.115776153676855	37.11670108803803	37.104517166735505	37.093293321098685	37.082264462906025	37.06523600577314	37.037377718453065	36.999973678775405	36.98573282075749	36.971588627730654	36.93681569483996	36.921086090682934	36.82705798839725	36.83777222303205	36.84713922109192	36.808875550016964	36.8058353960395	36.81737433237472	36.77523728956274	36.7881724305075	36.77161309708682	36.757922119962466	36.75697701432718	36.7110539350615	36.62697140577003	36.657039869143574	34.69530955562408
s.245.Healthy.lessthan5.Oral.Swab.1.1897.135_R2	32.79617951370926	32.875334540438004	32.945747542679776	32.91105535437144	32.92153733402311	37.17818761855492	37.090641489912045	37.153247973788574	37.17697189170546	37.176269615450934	37.170733747197794	37.16806604586998	37.15792981548543	37.15977366787377	37.1632557337472	37.16564493878255	37.161753750646675	37.1577362476289	37.160780306949476	37.161889981031216	37.15517503017762	37.148260907052936	37.148211987052285	37.147675250512215	37.152593733644814	37.15274698732453	37.135003869226495	37.14329651041672	37.13432107637749	37.12543399485384	37.121547031111604	37.08082229759473	37.086642626192415	37.09796821161739	37.10325442379615	37.0162480034189	37.064772520555984	37.06979474955692	37.06806753733768	37.056983578605646	37.04206624383487	37.028583618082855	37.04333357446952	37.03876606845833	37.022848703491576	37.02081426724281	37.001727537007305	36.90697878879075	36.94375709443636	36.965851369299735	36.95433946376673	36.92680219276679	36.908157823827686	36.888010182686656	36.88780717736138	36.85725452845689	36.81616948367146	36.80209671583246	36.718748765816414	36.729888660650985	36.729155672931	36.68267675013893	36.68052435390061	36.65921382703093	36.60299033947677	36.59623669018725	36.63085927472813	34.58500748014641
NMG.2.99_R1	29.976241963946467	31.675354743767162	32.326374828285005	32.33419821853781	32.812794875967995	36.548863608976866	36.827203017482866	37.072297926745044	37.237519960891966	37.304796683791814	37.34329267911693	37.33197049819589	37.327756879236716	37.33382265474581	37.32793562350136	37.32725560682748	37.332533881075776	37.311532062243174	37.29067849031836	37.285063555003994	37.28122854957249	37.276394495360975	37.26365958842047	37.25488960695088	37.24720908668293	37.242798712323385	37.22928195437969	37.210920795254665	37.18929559490711	37.160764542600006	37.13140927521593	37.092226123301614	37.06645493433353	37.04091793751142	37.001886328295406	36.99309605215152	36.97608243259208	36.9660518146147	36.95088991148632	36.92535934856596	36.91698163303195	36.88861416691209	36.88505236016451	36.86862959141409	36.85072783922771	36.84284965403471	36.81696715920263	36.78036888068877	36.73962464129385	36.71213411658138	36.703263799151976	36.66805780775847	36.64603976477584	36.53261643623362	36.53390533718148	36.550030582877824	36.50628858472624	36.49988000977176	36.500705134169046	36.443860273839775	36.468760949033815	36.44750551492251	36.43285696634774	36.418890435661396	36.358292068633716	36.27566645308816	36.30096583911151	34.18277248590065
NMG.2.99_R2	32.665950995359346	32.761847330529164	32.82100283045225	32.78118563012151	32.77447576531257	37.01951280398055	36.93191085726731	37.00024621036869	37.01756811398692	37.01410301917882	37.017471712585774	37.01986962305564	37.01539246230303	37.014962598339096	37.01699855725187	37.016856558583044	37.013961913115565	37.00947865289158	37.008884921422435	37.013427688684175	37.00691553600816	37.00339591787672	36.99945563057013	36.99753512729555	36.99593147581727	36.996493146655176	36.97426212103693	36.97170154184429	36.95947884450449	36.94740619485617	36.93850327776116	36.89584157320878	36.897695878877954	36.909049295663245	36.903977984190504	36.81825386638294	36.86461353708683	36.86921321047824	36.863581828100905	36.8403425391328	36.82415414773638	36.81122036439022	36.82169255221535	36.81213626517866	36.79809171967399	36.792566483736714	36.771692368686274	36.66323826883746	36.70475736911135	36.71542323671032	36.71278028249857	36.68361207914037	36.655290446352154	36.634216353122866	36.619997900693114	36.589548604379814	36.548949307818425	36.520867522882064	36.435774596325174	36.43966400783261	36.44021814007619	36.38210599621455	36.380759927933326	36.34775329157147	36.29042908069784	36.29572016231176	36.32639790930105	34.13340486389054
